id,name,author_name,inventory_status,short_description,original_price,discount,price,discount_rate,rating_average,review_count,quantity_sold,type_book,book_cover
4056407,Chào Lớp 1 - Những Điều Cha Mẹ Không Nên Làm Trước Khi Con Vào Tiểu Học,Mitsuko Tateishi,available,"Chào Lớp 1 - Những Điều Cha Mẹ Không Nên Làm Trước Khi Con Vào Tiểu Học
Trong xã hội hiện nay, ngày càng có nhiều bà mẹ vừa nuôi con vừa đi làm. Vì vậy, để giúp họ có thể làm tốt cả hai vai trò này,...",39000,0,39000,0,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",sach_me_va_be,Bìa mềm
15009809,Bộ sách Nghệ thuật dạy con làm việc nhà của người Nhật tặng sổ tay,,available,"Nghệ thuật dạy con làm việc nhà của người Nhật tập 1
Thời nay, chúng ta đang bối rối trước quá nhiều phương pháp nuôi dạy con, như phương pháp giáo dục sớm với mục tiêu phải trang bị ngay từ nhỏ cho...",145000,0,145000,0,0.0,0,"{'text': 'Đã bán 14', 'value': 14}",sach_me_va_be,
190826537,Em bé tập đi Montessori (The Montessori Toddler) - CASA SUNSHINE,,available,"“Thông qua cuốn sách thú vị, thiết thực và truyền đầy cảm hứng này,tôi hi vọng những phương pháp giáo dục của cụ cố tôi sẽ lan toả vào từng gia đình theo cách rất riêng.” – Caroline Montessori, một...",214000,42800,171200,20,0.0,0,"{'text': 'Đã bán 3', 'value': 3}",sach_me_va_be,
502912,Tủ Sách Nhật Dành Cho Phụ Huynh Việt - Giữ Ấm Cho Bé,Yumi Ishihara - Nina Ishihara,available,"Tủ Sách Nhật Dành Cho Phụ Huynh Việt - Giữ Ấm Cho Bé
Giữ ấm là một phần quan trọng, đóng vai trò giữ gìn và thú đẩy sự phát triển khỏe mạnh của trẻ. Tuy nhiên, không phải cha mẹ nào cũng biết cách...",54000,17820,36180,33,0.0,0,,sach_me_va_be,Bìa mềm
113430160,Bộ Sách Phát Triển IQ - EQ Đầu Đời Cho Bé (Bộ 8 Cuốn),.,available,"Bố mẹ có biết không, những năm đầu đời là giai đoạn rất quan trọng đối với việc phát triển trí tuệ và cảm xúc của trẻ. Những bài học đơn giản mà bé học được chính là những viên gạch đầu tiên xây dựng...",224000,40320,183680,18,5.0,1,"{'text': 'Đã bán 5', 'value': 5}",sach_me_va_be,
6593365,Sách Nuôi Dạy Con - Dạy Con Kiểu Nhật - Giai Đoạn 2 Tuổi (Tái Bản 2018),Kubota Kisou,available,"Sách Nuôi Dạy Con - Dạy Con Kiểu Nhật - Giai Đoạn Trẻ 2 Tuổi (Tái Bản 2018)

Hiện nay, các bậc phụ huynh thường quan tâm tới vấn đề giáo dục cho trẻ từ rất sớm. Năm hai tuổi được xem là độ tuổi có...",103200,0,103200,0,0.0,0,,sach_me_va_be,Bìa mềm
175445702,"Sách 81 thử thách IQ, phát triển tư duy cho bé",Sarah Khan,available,"
  Sách 81 Thử Thách IQ, Phát Triển Tư Duy Cho Bé - Á Châu Books ( 6 - 13 tuổi )
   Ưu Điểm Của Bộ Sách :
   -Tăng cường khả năng tập trung, ghi nhớ.
   -Tính toán, tư duy nhanh nhẹn.
   - Hình dung,...",65000,36000,29000,55,0.0,0,,sach_me_va_be,Bìa mềm
37014059,Mẹ Do Thái Dạy Con Tự Lập - Tặng Kèm Sổ Tay,Marjorie Ingall,available,"Mẹ Do Thái Dạy Con Tự Lập
Giữa vô vàn phương pháp nuôi dạy con được giới thiệu trong xã hội hiện nay, hẳn bạn đã từng bối rối: Đâu là phương pháp phù hợp với tôi? Hãy bình tĩnh và giành chút thời...",111000,0,111000,0,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",sach_me_va_be,Bìa mềm
4407285,Những Điều Cần Biết Về Hội Chứng Tự Kỷ (Dành Cho Cha Mẹ),Trung Tâm Nghiên Cứu Giáo Dục Và Chăm Sóc Việt Nam,available,"Hỗ Trợ Kiến Thức Về Chăm Sóc Và Giáo Dục Trẻ Mắc Hội Chứng Tự Kỷ (Dành Cho Cha Mẹ)
Hiện nay, ở Việt Nam, hội chứng tự kỉ không còn xa lạ với người dân như thập kỉ 90.Tuy nhiên những hiểu biết của...",16800,0,16800,0,4.7,3,"{'text': 'Đã bán 73', 'value': 73}",sach_me_va_be,Bìa mềm
525815,"Bộ Sách Kỹ Năng Sống Dành Cho Trẻ 3 Đến 6 Tuổi - Tôi Rất Hiểu Lễ Nghĩa, Còn Bạn Thì Sao",Nguyễn Thị Vi Khanh,available,"Bộ Sách Kỹ Năng Sống Dành Cho Trẻ 3 Đến 6 Tuổi - Tôi Rất Hiểu Lễ Nghĩa, Còn Bạn Thì Sao
Làm sao để bồi dưỡng con trẻ trưởng thành?
Để con trẻ trưởng thành như chúng ta mong đợi, vai trò của giáo...",42000,16800,25200,40,5.0,1,"{'text': 'Đã bán 8', 'value': 8}",sach_me_va_be,Bìa mềm
442494,55 Cách Để Được Mọi Người Yêu Quý,Xact Group,available,"55 Cách Để Được Mọi Người Yêu Quý
Hằng ngày, chúng ta cần tương tác với mọi người không chỉ trong các vấn đề thường nhật của cuộc sống mà còn do yêu cầu trong công việc. Cá tính, cách bạn nói chuyện...",30000,1500,28500,5,5.0,3,"{'text': 'Đã bán 83', 'value': 83}",sach_me_va_be,Bìa mềm
117315807,Sách - Nuôi Dạy Con Bằng Trái Tim Của Một Vị Phật,,available,"
 
 
  
   GIỚI THIỆU
   Nuôi Dạy Con Bằng Trái Tim Của Một Vị Phật
   -----------------------------
   Tác giả Dr. C. L. Claridge
   Ngày xuất bản 11-2018
   Nhà xuất bản Nhà Xuất Bản Lao Động
  ...",95000,0,95000,0,5.0,1,"{'text': 'Đã bán 7', 'value': 7}",sach_me_va_be,
146274166,Cẩm Nang Dành Cho Mẹ Bầu Và Thai Nhi - Phần 2: Bố Kể Con Nghe - Cảm Ơn Con Đã Đến Bên Bố!,Lý Lợi,available,"
 
 
  Cẩm Nang Dành Cho Mẹ Bầu Và Thai Nhi - Phần 2: Bố Kể Con Nghe - Cảm Ơn Con Đã Đến Bên Bố!
 
",75000,3750,71250,5,0.0,0,"{'text': 'Đã bán 6', 'value': 6}",sach_me_va_be,
138181208,Hôm Nay Mẹ Có Vui Không?,Trần Vân Anh,available,"
 
 
  Hôm Nay Mẹ Có Vui Không?
  
  
  Nhà xuất bản : Nhà Xuất Bản Phụ Nữ.
  Công ty phát hành : Phương Nam Book.
  Tác giả : Trần Vân Anh.
  Kích thước : 14 x 20.5 cm.
  Số trang : 225.
  Ngày xuất...",109000,0,109000,0,5.0,1,"{'text': 'Đã bán 12', 'value': 12}",sach_me_va_be,Bìa mềm
123447231,Sách - Giúp Con Tự Lập Từ 0-6 Tuổi, Masaaki Yatagai,available,"Những thói quen sinh hoạt cơ bản được dạy ở gia đình và trường mầm non
Điều quan trọng nhất trong nuôi  dạy  trẻ  trước  6  tuổi  là làm cho trẻ có thói quen sinh hoạt cơ bản. Cha mẹ thường có  xu ...",62000,3000,59000,5,5.0,1,"{'text': 'Đã bán 6', 'value': 6}",sach_me_va_be,Bìa mềm
140309360,Combo Phương Pháp Giáo Dục Kỷ Luật Tích Cực (Bộ 2 Tập),Jane Nelsen,available,"Combo Phương Pháp Giáo Dục Kỷ Luật Tích Cực (Bộ 2 Tập)
 
1. 
Có cha mẹ nào lại không cảm thấy bối rối khi con mình ăn vạ ở cửa hàng tạp hóa, bỏ bữa tối, cắn bạn, không chịu đi ngủ mỗi tối hay ra khỏi...",221000,0,221000,0,0.0,0,"{'text': 'Đã bán 2', 'value': 2}",sach_me_va_be,Bìa mềm
447345,55 Cách Để Tranh Luận Hiệu Quả,Xact Group,available,"55 Cách Để Tranh Luận Hiệu Quả
Tranh luận là hoạt động giao tiếp có hai hoặc nhiều hơn hai người tham gia trao đổi ý kiến với nhau xoay quanh một vấn đề nào đó. Trong cuộc tranh luận, mỗi người sẽ...",30000,1500,28500,5,0.0,0,"{'text': 'Đã bán 31', 'value': 31}",sach_me_va_be,Bìa mềm
41093357,Cuốn Sách Song Ngữ Nuôi Dạy Con Cực Hay Dành Cho Các Mẹ: 7 Thói Quen Để Trẻ Hạnh Phúc / Sách Làm Cha Mẹ Giỏi (Tặng Kèm Poster An Toàn Cho Con Yêu),Sean Covey,available,"Cuốn Sách Song Ngữ Nuôi Dạy Con Cực Hay Dành Cho Các Mẹ: 7 Thói Quen Để Trẻ Hạnh Phúc / Sách Làm Cha Mẹ Giỏi (Tặng Kèm Poster An Toàn Cho Con Yêu)
Tập cho con có những thói quen tốt đó là cách để các...",98500,0,98500,0,5.0,2,"{'text': 'Đã bán 20', 'value': 20}",sach_me_va_be,Bìa mềm
127692427,Sách - Đừng coi cha là phụ huynh,,available,"
 
 
  
   Công ty phát hành: Bách Việt
   Tên Sách: Đừng coi cha là phụ huynh
   Tác giả: Lý Bình
   Dịch giả: Diệp Dương
   Số trang: 308
   Loại bìa: Bìa Mềm
   Ngày phát hành: 10-2017
   Giới...",71000,0,71000,0,0.0,0,,sach_me_va_be,
172155165,Bộ Sách RÈN THÓI QUEN - CHẠM ƯỚC MƠ | Táo Vàng Book,Trần Quốc Phúc,available,"BỘ SÁCH RÈN THÓI QUEN - CHẠM ƯỚC MƠ
Dành cho ba mẹ đang gặp khó khăn trong vấn đề nuôi dạy con: Nói con không nghe lời; Con mê chơi game; Không thích việc học; Thiếu tính tự giác; Con nhút nhát, sợ...",407000,0,407000,0,0.0,0,,sach_me_va_be,B Format Paperback
1322981,"Này, Con Có Thôi Đi Không!",Don H. Fontenelle,available,"
    
        Này, Con Có Thôi Đi Không!
    


    Một tác phẩm hài hước nhưng không kém phần nghiêm túc dành cho cha mẹ


    Ngôi nhà của bạn có bị làm phiền bởi những đứa trẻ hay quấy nhiễu...",52000,2600,49400,5,0.0,0,"{'text': 'Đã bán 4', 'value': 4}",sach_me_va_be,Bìa mềm
83801394,Hãy vẽ những sọc vằn mới cho ngựa Zita nhé!,,available,"Bản quyền tiếng Việt: Công ty Cổ phần Xuất bản và Giáo dục WOW
Bộ sách này do tác giả người Đức Norbert Pautner biên soạn &amp; được trẻ em khắp nơi trên thế giới đón nhận, yêu mến. Thông qua bộ...",110000,0,110000,0,0.0,0,,sach_me_va_be,Bìa cứng
72711648,CÙNG CON KHÁM PHÁ THẾ GIỚI - CHINH PHỤC KHÔNG GIAN ,,available,"
CHINH PHỤC KHÔNG GIAN – HÀNH TRÌNH KỲ DIỆU: CÙNG CON KHÁM PHÁ THẾ GIỚI
Các bố mẹ ơi, hãy nhanh tay đặt cuốn sách này cho bé để nhận được những phần quà vô cùng hấp dẫn từ 1980Books nhé.
Trẻ em luôn...",399000,140000,259000,35,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_me_va_be,
